0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5278104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5275304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5063714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2743650,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1476883,0,0,0,0,0,0,0,0,0,0,0,3802745,0,0,0,0,0,0,0,0,0,0,0,3799171,0,0,0,0,0,0,0,0,0,0,0,1474609,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,814243,0,0,0,0,0,0,0,0,0,2627331,0,0,0,0,0,0,0,0,0,3673633,0,0,0,0,0,0,0,0,0,2625621,0,0,0,0,0,0,0,0,0,812580,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,456651,0,0,0,0,0,0,0,0,1752434,0,0,0,0,0,0,0,3070820,0,0,0,0,0,0,0,0,3067165,0,0,0,0,0,0,0,1749471,0,0,0,0,0,0,0,0,456867,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,261178,0,0,0,0,0,0,0,1146642,0,0,0,0,0,0,2379100,0,0,0,0,0,0,0,2983223,0,0,0,0,0,0,2378547,0,0,0,0,0,0,0,1143423,0,0,0,0,0,0,261295,0,0,0,0,0,0,0
0,0,0,0,0,0,151281,0,0,0,0,0,0,743090,0,0,0,0,0,0,1762606,0,0,0,0,0,2620851,0,0,0,0,0,0,2620898,0,0,0,0,0,0,1762721,0,0,0,0,0,740987,0,0,0,0,0,0,150974,0,0,0,0,0,0
0,0,0,0,0,0,88912,0,0,0,0,0,477868,0,0,0,0,0,1271977,0,0,0,0,0,2158290,0,0,0,0,0,2559807,0,0,0,0,0,2160426,0,0,0,0,0,1270612,0,0,0,0,0,477250,0,0,0,0,0,88266,0,0,0,0,0
0,0,0,0,0,52694,0,0,0,0,306615,0,0,0,0,0,898350,0,0,0,0,1705812,0,0,0,0,0,2313420,0,0,0,0,2312901,0,0,0,0,0,1706052,0,0,0,0,898415,0,0,0,0,0,306957,0,0,0,0,52192,0,0,0,0,0
0,0,0,0,0,31442,0,0,0,0,197127,0,0,0,0,626976,0,0,0,0,1307190,0,0,0,0,1980202,0,0,0,0,2266415,0,0,0,0,1981952,0,0,0,0,1307591,0,0,0,0,626612,0,0,0,0,196713,0,0,0,0,31188,0,0,0,0
