0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5274134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5279274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3004537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4536560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3012311,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1863207,0,0,0,0,0,0,0,0,0,0,0,3405072,0,0,0,0,0,0,0,0,0,0,0,3414097,0,0,0,0,0,0,0,0,0,0,0,1871032,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1226117,0,0,0,0,0,0,0,0,0,2511403,0,0,0,0,0,0,0,0,0,3061858,0,0,0,0,0,0,0,0,0,2519982,0,0,0,0,0,0,0,0,0,1234048,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,844479,0,0,0,0,0,0,0,0,1862942,0,0,0,0,0,0,0,2560250,0,0,0,0,0,0,0,0,2562195,0,0,0,0,0,0,0,1874753,0,0,0,0,0,0,0,0,848789,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600326,0,0,0,0,0,0,0,1403263,0,0,0,0,0,0,2085510,0,0,0,0,0,0,0,2356968,0,0,0,0,0,0,2091555,0,0,0,0,0,0,0,1412728,0,0,0,0,0,0,603058,0,0,0,0,0,0,0
0,0,0,0,0,0,438836,0,0,0,0,0,0,1070184,0,0,0,0,0,0,1687290,0,0,0,0,0,2070961,0,0,0,0,0,0,2072489,0,0,0,0,0,0,1695033,0,0,0,0,0,1078306,0,0,0,0,0,0,440309,0,0,0,0,0,0
0,0,0,0,0,0,328179,0,0,0,0,0,828540,0,0,0,0,0,1363944,0,0,0,0,0,1779465,0,0,0,0,0,1935730,0,0,0,0,0,1781574,0,0,0,0,0,1372068,0,0,0,0,0,834247,0,0,0,0,0,329661,0,0,0,0,0
0,0,0,0,0,249208,0,0,0,0,650014,0,0,0,0,0,1107570,0,0,0,0,1511194,0,0,0,0,0,1750078,0,0,0,0,1750133,0,0,0,0,0,1515886,0,0,0,0,1114110,0,0,0,0,0,654752,0,0,0,0,250463,0,0,0,0,0
0,0,0,0,0,192305,0,0,0,0,515216,0,0,0,0,903295,0,0,0,0,1279733,0,0,0,0,1551275,0,0,0,0,1652080,0,0,0,0,1553099,0,0,0,0,1284180,0,0,0,0,909804,0,0,0,0,518994,0,0,0,0,193427,0,0,0,0
0,0,0,0,150781,0,0,0,0,412563,0,0,0,741813,0,0,0,0,1080700,0,0,0,0,1361719,0,0,0,1520651,0,0,0,0,1519775,0,0,0,1364671,0,0,0,0,1087249,0,0,0,0,746358,0,0,0,415226,0,0,0,0,151902,0,0,0,0
0,0,0,0,119609,0,0,0,332830,0,0,0,613086,0,0,0,0,913932,0,0,0,1188722,0,0,0,1377991,0,0,0,0,1444984,0,0,0,1377653,0,0,0,1192767,0,0,0,919159,0,0,0,0,616616,0,0,0,335774,0,0,0,120285,0,0,0,0
0,0,0,0,95847,0,0,0,271322,0,0,0,509182,0,0,0,774245,0,0,0,1033363,0,0,0,1235894,0,0,0,1348074,0,0,0,1347207,0,0,0,1239232,0,0,0,1037636,0,0,0,779203,0,0,0,512005,0,0,0,273768,0,0,0,96430,0,0,0
0,0,0,77827,0,0,0,222935,0,0,0,424261,0,0,0,659058,0,0,896324,0,0,0,1102653,0,0,0,1239488,0,0,0,1288988,0,0,1242234,0,0,0,1105675,0,0,0,900466,0,0,0,663109,0,0,427477,0,0,0,224887,0,0,0,78026,0,0,0
0,0,0,63492,0,0,0,184354,0,0,356395,0,0,0,561530,0,0,778626,0,0,0,977417,0,0,1132605,0,0,0,1213092,0,0,1214178,0,0,0,1133018,0,0,982456,0,0,0,782632,0,0,564857,0,0,0,359239,0,0,185751,0,0,0,63766,0,0,0
0,0,0,52241,0,0,153358,0,0,0,300570,0,0,480786,0,0,676665,0,0,0,866194,0,0,1024275,0,0,1130779,0,0,0,1166516,0,0,1129872,0,0,1027543,0,0,0,870856,0,0,679716,0,0,483701,0,0,0,302893,0,0,154960,0,0,52483,0,0,0
0,0,0,43229,0,0,128542,0,0,254853,0,0,412120,0,0,588661,0,0,766987,0,0,0,924256,0,0,1042974,0,0,1106604,0,0,1104813,0,0,1045498,0,0,927340,0,0,0,770437,0,0,592169,0,0,415132,0,0,256489,0,0,130063,0,0,43241,0,0,0
0,0,0,35889,0,0,108564,0,0,217492,0,0,354306,0,0,512437,0,0,679048,0,0,831671,0,0,956308,0,0,1038552,0,0,1067626,0,0,1038271,0,0,959240,0,0,834519,0,0,681487,0,0,515987,0,0,358149,0,0,218463,0,0,109296,0,0,36103,0,0
0,0,30066,0,0,92067,0,0,185421,0,0,306482,0,0,447212,0,0,601688,0,0,746713,0,873004,0,0,968156,0,0,1017267,0,0,1017198,0,0,969212,0,0,876534,0,0,749093,0,603669,0,0,450482,0,0,309161,0,0,187216,0,0,92530,0,0,30237,0,0
0,0,25233,0,0,78620,0,0,159084,0,265904,0,0,391309,0,0,531570,0,0,671119,0,795969,0,0,895624,0,0,961225,0,0,984749,0,961216,0,0,899317,0,0,797948,0,672040,0,0,534862,0,0,394618,0,0,268004,0,160890,0,0,78553,0,0,25554,0,0
0,0,21470,0,0,67083,0,137050,0,0,231105,0,0,343838,0,470502,0,0,601629,0,723641,0,0,826539,0,0,902414,0,942170,0,0,943474,0,904057,0,0,829101,0,0,725491,0,603049,0,0,474087,0,346808,0,0,232620,0,0,138410,0,67209,0,0,21661,0,0
0,0,18202,0,0,57603,0,118809,0,0,200973,0,302816,0,0,417914,0,539191,0,0,656231,0,759969,0,0,843565,0,895407,0,0,913268,0,898744,0,0,844118,0,762772,0,0,658136,0,541113,0,0,420800,0,304978,0,0,202694,0,119807,0,0,57802,0,18496,0,0
