0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5275404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5278004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3009910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4536509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3006989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1869322,0,0,0,0,0,0,0,0,0,0,0,3410991,0,0,0,0,0,0,0,0,0,0,0,3406717,0,0,0,0,0,0,0,0,0,0,0,1866378,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1232024,0,0,0,0,0,0,0,0,0,2516163,0,0,0,0,0,0,0,0,0,3062514,0,0,0,0,0,0,0,0,0,2514791,0,0,0,0,0,0,0,0,0,1227916,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,847944,0,0,0,0,0,0,0,0,1869351,0,0,0,0,0,0,0,2562948,0,0,0,0,0,0,0,0,2560621,0,0,0,0,0,0,0,1867711,0,0,0,0,0,0,0,0,844833,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,603595,0,0,0,0,0,0,0,1408139,0,0,0,0,0,0,2089312,0,0,0,0,0,0,0,2358196,0,0,0,0,0,0,2087294,0,0,0,0,0,0,0,1406005,0,0,0,0,0,0,600867,0,0,0,0,0,0,0
0,0,0,0,0,0,440842,0,0,0,0,0,0,1074958,0,0,0,0,0,0,1693232,0,0,0,0,0,2071681,0,0,0,0,0,0,2070799,0,0,0,0,0,0,1689122,0,0,0,0,0,1074158,0,0,0,0,0,0,438616,0,0,0,0,0,0
0,0,0,0,0,0,329583,0,0,0,0,0,832210,0,0,0,0,0,1369835,0,0,0,0,0,1782096,0,0,0,0,0,1935298,0,0,0,0,0,1778377,0,0,0,0,0,1369138,0,0,0,0,0,829760,0,0,0,0,0,327111,0,0,0,0,0
0,0,0,0,0,250601,0,0,0,0,652031,0,0,0,0,0,1113398,0,0,0,0,1515409,0,0,0,0,0,1750387,0,0,0,0,1749380,0,0,0,0,0,1513249,0,0,0,0,1109902,0,0,0,0,0,650601,0,0,0,0,248450,0,0,0,0,0
0,0,0,0,0,193824,0,0,0,0,516639,0,0,0,0,908826,0,0,0,0,1283894,0,0,0,0,1551910,0,0,0,0,1652248,0,0,0,0,1552104,0,0,0,0,1280506,0,0,0,0,906278,0,0,0,0,515121,0,0,0,0,192058,0,0,0,0
0,0,0,0,151484,0,0,0,0,414643,0,0,0,745229,0,0,0,0,1086441,0,0,0,0,1363052,0,0,0,1520350,0,0,0,0,1521998,0,0,0,1360962,0,0,0,0,1083474,0,0,0,0,743109,0,0,0,412210,0,0,0,0,150456,0,0,0,0
0,0,0,0,120047,0,0,0,335340,0,0,0,615473,0,0,0,0,918719,0,0,0,1189818,0,0,0,1378751,0,0,0,0,1447082,0,0,0,1378303,0,0,0,1187378,0,0,0,917139,0,0,0,0,613861,0,0,0,331873,0,0,0,119624,0,0,0,0
0,0,0,0,96150,0,0,0,273549,0,0,0,510774,0,0,0,779287,0,0,0,1036136,0,0,0,1237080,0,0,0,1348852,0,0,0,1349086,0,0,0,1236303,0,0,0,1033788,0,0,0,777481,0,0,0,508472,0,0,0,270763,0,0,0,95687,0,0,0
0,0,0,77656,0,0,0,224646,0,0,0,426518,0,0,0,663108,0,0,899355,0,0,0,1104137,0,0,0,1242226,0,0,0,1289502,0,0,1241037,0,0,0,1101970,0,0,0,897774,0,0,0,661339,0,0,424077,0,0,0,222500,0,0,0,77563,0,0,0
0,0,0,63299,0,0,0,185965,0,0,357928,0,0,0,564938,0,0,782806,0,0,0,981177,0,0,1132699,0,0,0,1212922,0,0,1215241,0,0,0,1131606,0,0,978715,0,0,0,779721,0,0,563248,0,0,0,356141,0,0,183605,0,0,0,63397,0,0,0
