0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5274924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5278484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3006730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4534625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3012053,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1864170,0,0,0,0,0,0,0,0,0,0,0,3409088,0,0,0,0,0,0,0,0,0,0,0,3408887,0,0,0,0,0,0,0,0,0,0,0,1871263,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1226429,0,0,0,0,0,0,0,0,0,2515084,0,0,0,0,0,0,0,0,0,3062358,0,0,0,0,0,0,0,0,0,2516781,0,0,0,0,0,0,0,0,0,1232756,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,842908,0,0,0,0,0,0,0,0,1867603,0,0,0,0,0,0,0,2561364,0,0,0,0,0,0,0,0,2562853,0,0,0,0,0,0,0,1870880,0,0,0,0,0,0,0,0,847800,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,598803,0,0,0,0,0,0,0,1404508,0,0,0,0,0,0,2087724,0,0,0,0,0,0,0,2357756,0,0,0,0,0,0,2093928,0,0,0,0,0,0,0,1407501,0,0,0,0,0,0,603188,0,0,0,0,0,0,0
0,0,0,0,0,0,437234,0,0,0,0,0,0,1071223,0,0,0,0,0,0,1688909,0,0,0,0,0,2070640,0,0,0,0,0,0,2075868,0,0,0,0,0,0,1693915,0,0,0,0,0,1074975,0,0,0,0,0,0,440644,0,0,0,0,0,0
0,0,0,0,0,0,326370,0,0,0,0,0,828199,0,0,0,0,0,1366210,0,0,0,0,0,1779571,0,0,0,0,0,1937190,0,0,0,0,0,1784708,0,0,0,0,0,1369102,0,0,0,0,0,832912,0,0,0,0,0,329146,0,0,0,0,0
0,0,0,0,0,247911,0,0,0,0,648768,0,0,0,0,0,1108736,0,0,0,0,1512730,0,0,0,0,0,1749522,0,0,0,0,1752781,0,0,0,0,0,1517259,0,0,0,0,1112168,0,0,0,0,0,652886,0,0,0,0,250647,0,0,0,0,0
0,0,0,0,0,191315,0,0,0,0,513895,0,0,0,0,904828,0,0,0,0,1280372,0,0,0,0,1551343,0,0,0,0,1652068,0,0,0,0,1556314,0,0,0,0,1284694,0,0,0,0,907150,0,0,0,0,517667,0,0,0,0,193762,0,0,0,0
0,0,0,0,149971,0,0,0,0,411029,0,0,0,742054,0,0,0,0,1081601,0,0,0,0,1363012,0,0,0,1520069,0,0,0,0,1522771,0,0,0,1365120,0,0,0,0,1085836,0,0,0,0,745801,0,0,0,414030,0,0,0,0,152114,0,0,0,0
0,0,0,0,118949,0,0,0,331669,0,0,0,612614,0,0,0,0,914128,0,0,0,1188759,0,0,0,1378456,0,0,0,0,1447386,0,0,0,1380119,0,0,0,1191025,0,0,0,918627,0,0,0,0,616537,0,0,0,334677,0,0,0,120462,0,0,0,0
0,0,0,0,95296,0,0,0,270023,0,0,0,507680,0,0,0,775281,0,0,0,1033289,0,0,0,1236264,0,0,0,1349104,0,0,0,1351131,0,0,0,1239068,0,0,0,1035691,0,0,0,778961,0,0,0,512090,0,0,0,273084,0,0,0,96446,0,0,0
0,0,0,77213,0,0,0,221447,0,0,0,423462,0,0,0,658686,0,0,896427,0,0,0,1103550,0,0,0,1240345,0,0,0,1290856,0,0,1244126,0,0,0,1104045,0,0,0,900684,0,0,0,663063,0,0,426533,0,0,0,225072,0,0,0,77899,0,0,0
0,0,0,63038,0,0,0,183147,0,0,355024,0,0,0,561246,0,0,777942,0,0,0,979363,0,0,1131590,0,0,0,1215097,0,0,1215711,0,0,0,1134307,0,0,980215,0,0,0,784299,0,0,564327,0,0,0,358400,0,0,186137,0,0,0,63565,0,0,0
0,0,0,51843,0,0,152304,0,0,0,299283,0,0,479481,0,0,676616,0,0,0,866272,0,0,1024865,0,0,1130309,0,0,0,1168374,0,0,1132957,0,0,1027646,0,0,0,868569,0,0,682537,0,0,482217,0,0,0,302666,0,0,155250,0,0,52219,0,0,0
0,0,0,42998,0,0,127590,0,0,253532,0,0,411808,0,0,587063,0,0,767152,0,0,0,924535,0,0,1043030,0,0,1107462,0,0,1108000,0,0,1046000,0,0,928058,0,0,0,769027,0,0,592673,0,0,414323,0,0,256682,0,0,130240,0,0,43235,0,0,0
0,0,0,35833,0,0,107523,0,0,216184,0,0,354133,0,0,511965,0,0,677829,0,0,831457,0,0,956295,0,0,1039350,0,0,1069586,0,0,1039665,0,0,960204,0,0,835449,0,0,679922,0,0,516972,0,0,356457,0,0,218832,0,0,109733,0,0,36019,0,0
0,0,30148,0,0,91059,0,0,184811,0,0,305372,0,0,447840,0,0,598744,0,0,746526,0,873042,0,0,967848,0,0,1019955,0,0,1019382,0,0,969619,0,0,877149,0,0,749189,0,603081,0,0,451198,0,0,308322,0,0,187010,0,0,92840,0,0,30273,0,0
0,0,25446,0,0,77491,0,0,158384,0,265100,0,0,391762,0,0,528971,0,0,669816,0,795811,0,0,894419,0,0,964405,0,0,987990,0,962782,0,0,898681,0,0,798901,0,671640,0,0,534498,0,0,394299,0,0,268040,0,160314,0,0,79111,0,0,25547,0,0
0,0,21564,0,0,66072,0,136743,0,0,229786,0,0,344050,0,469272,0,0,599313,0,723413,0,0,825957,0,0,902335,0,946950,0,0,946306,0,903672,0,0,829784,0,0,725103,0,602759,0,0,473799,0,346305,0,0,232541,0,0,138013,0,68037,0,0,21634,0,0
0,0,18457,0,0,56742,0,118271,0,0,200020,0,302202,0,0,416776,0,536797,0,0,656134,0,760554,0,0,841911,0,898294,0,0,918679,0,897415,0,0,845570,0,762215,0,0,658183,0,541062,0,0,420661,0,304541,0,0,202330,0,119995,0,0,58169,0,18430,0,0
0,0,15815,0,48875,0,0,102827,0,174563,0,0,266323,0,370298,0,481113,0,0,594198,0,698707,0,0,782925,0,846934,0,881887,0,0,882136,0,847977,0,0,786068,0,699947,0,598383,0,0,485414,0,373534,0,0,268347,0,177127,0,104251,0,0,49954,0,15805,0,0
0,0,13589,0,42376,0,89592,0,0,153313,0,234742,0,329220,0,0,431948,0,537974,0,639753,0,0,725746,0,795956,0,841265,0,0,856595,0,842512,0,798079,0,728495,0,0,641664,0,542108,0,435957,0,0,332499,0,236965,0,155529,0,0,90516,0,43429,0,13586,0,0
0,0,11777,0,36773,0,78155,0,135077,0,0,207489,0,293661,0,387920,0,486927,0,0,585147,0,671193,0,745009,0,797568,0,826707,0,0,826851,0,799381,0,747651,0,674633,0,0,587318,0,490361,0,392588,0,295982,0,209993,0,0,136910,0,78827,0,37727,0,11783,0,0
0,0,10195,0,32189,0,68394,0,118802,0,184371,0,261892,0,0,348823,0,440473,0,534872,0,620469,0,694371,0,753985,0,791518,0,0,805950,0,792316,0,755735,0,697136,0,623393,0,537214,0,445025,0,0,352866,0,264171,0,186279,0,120850,0,69038,0,32862,0,10219,0,0
0,0,8811,0,28314,0,60113,0,104867,0,163825,0,234526,0,313105,0,399978,0,487148,0,572387,0,646306,0,710403,0,754749,0,778840,0,0,779034,0,755977,0,711079,0,650119,0,574756,0,491135,0,403511,0,317292,0,236453,0,165870,0,106566,0,60745,0,28586,0,8913,0,0
0,0,7730,0,24820,0,52797,0,93080,0,146103,0,209892,0,281924,0,362405,0,445182,0,526244,0,602172,0,666286,0,716473,0,748038,0,759808,0,749874,0,716840,0,668504,0,604142,0,529980,0,449102,0,365942,0,285997,0,211690,0,147324,0,94575,0,53651,0,25000,0,7833,0
0,6796,0,21895,0,46617,0,82690,0,129905,0,188531,0,254309,0,329213,0,406465,0,484420,0,557911,0,625326,0,676811,0,715833,0,736480,736789,0,716940,0,678654,0,626489,0,560746,0,487874,0,410578,0,332445,0,257937,0,190127,0,131179,0,84170,0,47385,0,22002,0,6891,0
0,5958,0,19335,0,41396,0,73610,0,115889,0,169462,0,229783,0,298719,371764,0,445080,0,517458,0,583441,0,640243,0,681647,0,708972,0,719702,710798,0,683456,0,640765,0,586057,0,519547,0,449567,0,375463,0,301874,232913,0,170837,0,117442,0,74758,0,41884,0,19539,0,6049,0
0,5246,0,17148,0,36957,0,65257,0,103949,152249,0,207932,0,271791,0,339088,0,409736,0,479311,544811,0,601563,0,649216,0,679763,0,697617,700659,0,682523,0,648361,0,604403,0,546438,0,481473,414661,0,343005,0,274334,0,210589,0,153634,105316,0,66566,0,37206,0,17279,0,5327,0
0,4634,0,15243,0,32801,0,58390,93233,0,137117,0,188078,0,247639,309723,0,376846,0,444385,0,506491,565657,0,615272,0,650499,0,674404,0,684100,676495,0,651837,0,616015,0,567476,509771,0,446215,0,381780,0,313856,248979,0,191103,0,138168,0,94671,59399,0,33080,0,15331,0,4720,0
0,4118,0,13546,0,29426,52314,0,83375,0,123915,0,170605,225248,0,283603,0,345984,411686,0,471690,0,530522,0,581247,621767,0,648854,0,663045,668028,0,649520,0,622247,0,583018,532494,0,474702,0,413403,351747,0,286629,0,227420,0,173027,124622,0,85106,0,53231,29420,0,13655,0,4194,0
0,3645,0,12019,0,26423,47042,0,74880,0,112036,154872,0,204933,0,259581,319309,0,380042,0,439739,495691,0,549050,0,591639,623471,0,641299,0,651744,645971,0,622640,0,593946,549915,0,498028,0,442865,383179,0,322742,0,263103,207879,0,156431,0,112594,76840,0,47681,0,26337,12084,0,3758,0
0,3246,0,10770,23604,0,42381,0,67653,101067,0,140890,186829,0,238109,0,293783,350988,0,409417,0,463663,516368,0,561995,598083,0,618671,0,634007,635411,0,622463,0,597370,563178,0,517586,466718,0,412386,0,355160,297199,0,241100,0,189160,142134,0,102147,69086,0,43012,0,23601,10845,0,3328,0
0,2893,0,9651,21223,0,38117,61373,0,91158,0,128373,170650,0,217967,270500,0,324859,380550,0,434144,0,485543,531887,0,570264,597596,0,614081,0,621780,616706,0,598318,571255,0,533756,486525,0,437590,0,383722,328634,0,273768,221012,0,172550,129359,0,92721,0,62317,38671,0,21173,9704,0,3018,0
0,2584,0,8625,19169,0,34408,55540,0,82824,116763,0,156209,199573,0,249022,300848,0,353887,0,405237,456314,0,502898,542790,0,574485,594413,0,605787,607439,0,595891,575010,0,544389,504560,0,457646,0,409128,356852,0,304572,252368,0,202538,157935,0,117898,84084,0,56595,34643,0,19105,8722,0,2657,0
0,2318,0,7753,17244,0,31184,50361,0,75347,106286,0,142862,183174,0,229463,278510,0,328962,379108,0,428070,475158,0,514990,550238,0,573609,589790,0,594986,590568,0,574545,550420,0,518504,475506,0,430827,383093,0,331706,281929,0,232601,185761,0,144516,107464,0,76477,51279,0,31334,17234,0,7877,2354,0
0,2091,6973,0,15488,28340,0,45653,68586,0,97122,130844,0,168410,211293,0,257835,305698,0,353865,401779,448269,0,490048,524002,0,552243,571883,0,581244,581564,0,571830,554461,0,525627,492602,0,448093,405160,357509,0,308712,261168,0,214273,170734,0,132364,98274,0,69606,46633,0,28289,15639,0,7109,2095,0
