0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5277915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5275493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2804743,0,0,0,0,0,0,0,0,0,0,0,0,4943559,0,0,0,0,0,0,0,0,0,0,0,2805106,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1562888,0,0,0,0,0,0,0,0,0,3714043,0,0,0,0,0,0,0,0,0,3710521,0,0,0,0,0,0,0,0,0,1565956,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,903178,0,0,0,0,0,0,0,2611054,0,0,0,0,0,0,0,0,3522839,0,0,0,0,0,0,0,2610153,0,0,0,0,0,0,0,906184,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,537355,0,0,0,0,0,0,1792116,0,0,0,0,0,0,2944714,0,0,0,0,0,0,2945454,0,0,0,0,0,0,1794714,0,0,0,0,0,0,539055,0,0,0,0,0,0,0
0,0,0,0,0,0,326406,0,0,0,0,0,1219324,0,0,0,0,0,2316746,0,0,0,0,0,0,2822110,0,0,0,0,0,2320224,0,0,0,0,0,1220707,0,0,0,0,0,327891,0,0,0,0,0,0
0,0,0,0,0,202787,0,0,0,0,0,828510,0,0,0,0,1761750,0,0,0,0,0,2479185,0,0,0,0,2485145,0,0,0,0,0,1763721,0,0,0,0,829190,0,0,0,0,0,203120,0,0,0,0,0
0,0,0,0,0,127754,0,0,0,0,563778,0,0,0,0,1313884,0,0,0,0,2071456,0,0,0,0,2394963,0,0,0,0,2074306,0,0,0,1315202,0,0,0,0,0,564365,0,0,0,0,127700,0,0,0,0
0,0,0,0,81296,0,0,0,0,384105,0,0,0,968243,0,0,0,0,1675040,0,0,0,2164430,0,0,0,0,2170143,0,0,0,1674751,0,0,0,0,969203,0,0,0,384995,0,0,0,0,81202,0,0,0,0
0,0,0,0,52322,0,0,0,262889,0,0,0,708055,0,0,0,1323713,0,0,0,1877142,0,0,0,0,2102097,0,0,0,1878678,0,0,0,1323181,0,0,0,709330,0,0,0,263750,0,0,0,52251,0,0,0,0
0,0,0,33998,0,0,0,180645,0,0,0,515706,0,0,0,1029856,0,0,0,1579150,0,0,0,1937180,0,0,1935979,0,0,0,1578712,0,0,0,1031322,0,0,0,515359,0,0,0,181460,0,0,0,34041,0,0,0
0,0,0,22350,0,0,0,124356,0,0,375793,0,0,0,792040,0,0,1298339,0,0,0,1721003,0,0,0,1885482,0,0,1720152,0,0,0,1298607,0,0,792421,0,0,0,375545,0,0,124989,0,0,0,22331,0,0,0
0,0,0,14765,0,0,86708,0,0,0,272495,0,0,604994,0,0,1049623,0,0,0,1487208,0,0,1761072,0,0,1760418,0,0,0,1486236,0,0,1050260,0,0,605903,0,0,0,272270,0,0,86629,0,0,14827,0,0,0
0,0,0,9932,0,0,60061,0,0,197993,0,0,459855,0,0,839370,0,0,1258443,0,0,1590829,0,0,0,1720663,0,0,1589840,0,0,1259215,0,0,839275,0,0,460232,0,0,197428,0,0,60252,0,0,10020,0,0,0
0,0,6642,0,0,41968,0,0,143661,0,0,348004,0,0,665050,0,0,1046474,0,0,1404268,0,0,1619936,0,0,1621305,0,0,1402244,0,0,1049219,0,0,664318,0,0,348229,0,0,143136,0,0,42164,0,0,6790,0,0
0,0,4490,0,0,29506,0,0,104445,0,0,261712,0,524034,0,0,860274,0,0,1214958,0,0,1484140,0,0,1585392,0,1484605,0,0,1213734,0,0,862323,0,0,522475,0,263174,0,0,103876,0,0,29616,0,0,4654,0,0
0,0,3102,0,0,20820,0,75891,0,0,197312,0,0,408194,0,701905,0,0,1034933,0,0,1329312,0,1504311,0,0,1506153,0,1330068,0,0,1033162,0,0,701981,0,408268,0,0,198126,0,0,75926,0,20812,0,0,3132,0,0
0,0,2159,0,0,14638,0,55260,0,0,148385,0,317548,0,0,566645,0,870373,0,0,1170493,0,1392955,0,0,1475588,0,1394216,0,0,1169956,0,869231,0,566922,0,0,318004,0,0,148805,0,55356,0,0,14764,0,2110,0,0
0,0,1497,0,10411,0,0,40353,0,111740,0,245786,0,0,454672,0,725080,0,0,1014999,0,1263349,0,1408313,0,0,1409580,0,1264581,0,1012467,0,0,725078,0,454849,0,0,246333,0,111836,0,40577,0,0,10414,0,1493,0,0
0,0,1037,0,7500,0,29561,0,0,83894,0,190000,0,363257,0,597648,0,0,870269,0,1127228,0,1313486,0,0,1384509,0,1316114,0,1126480,0,868167,0,0,599113,0,362286,0,190506,0,84335,0,0,29597,0,7389,0,1032,0,0
0,0,690,0,5437,0,21820,0,63006,0,146597,0,0,288557,0,489767,0,737916,0,991910,0,1204666,0,1326695,0,0,1325942,0,1207008,0,989636,0,736793,0,490352,0,288674,0,0,147154,0,63177,0,21656,0,5243,0,712,0,0
0,0,480,0,3933,0,15963,0,47470,0,113028,0,228470,0,399729,0,619478,0,863335,0,1085641,0,1245523,0,0,1306670,0,1247409,0,1086676,0,861265,0,618935,0,399630,0,228800,0,113529,0,47282,0,15886,0,3777,0,499,0,0
0,0,337,0,2815,0,11802,0,35750,0,86988,0,180089,0,324085,0,517979,0,742486,0,967063,0,1150144,0,1257346,0,1255568,0,1152841,0,967694,0,741399,0,516324,0,324329,0,180795,0,87296,0,35620,0,11606,0,2702,0,350,0
0,236,0,2034,0,8706,0,26927,0,67095,0,141711,0,261697,0,429687,0,633077,0,852608,0,1047299,0,1186803,0,1238183,1185693,0,1050345,0,851053,0,632939,0,428175,0,262090,0,142483,0,66907,0,26891,0,8585,0,1921,0,263,0
0,168,0,1486,0,6376,0,20543,0,51578,0,111352,210899,0,353325,0,537777,0,742794,0,943237,0,1103149,0,1195668,1193306,0,1103916,0,944070,0,741773,0,535857,0,353588,0,210998,111955,0,51428,0,20319,0,6277,0,1381,0,188,0
0,116,0,1063,0,4711,0,15451,40065,0,87098,0,169264,0,290535,0,451900,642914,0,839799,0,1012213,0,1134514,0,1177319,1133305,0,1013845,0,839019,0,640343,451583,0,290580,0,169304,0,88014,0,39415,15202,0,4690,0,1013,0,133,0
0,85,0,748,0,3546,11659,0,30929,0,68238,0,135500,237752,0,378341,0,551424,741103,0,918056,0,1061563,0,1138903,1139900,0,1061326,0,918440,0,740381,548708,0,377651,0,238518,135474,0,69168,0,30168,0,11446,3561,0,726,0,94,0
0,58,0,554,0,2626,8906,0,23609,0,53881,107979,0,194116,0,315117,469190,0,648513,0,825377,979742,0,1087155,0,1124201,1085401,0,980910,0,825173,645341,0,468347,314980,0,194498,0,108563,0,53920,23299,0,8730,0,2619,534,0,69,0
0,38,0,398,1956,0,6790,0,18199,42355,0,85884,157619,0,262200,0,398173,561270,0,734322,897069,0,1021292,0,1091398,1090829,0,1021673,0,895334,733620,0,560142,397786,0,260927,0,158520,86560,0,42190,17837,0,6619,0,1959,397,0,52,0
0,22,0,294,1478,0,5186,14036,0,33301,68257,0,127825,0,217085,335990,0,483759,647835,0,811327,950259,0,1043905,0,1077324,1044039,0,948111,810894,0,646608,483535,0,335120,216113,0,128606,0,69222,32778,0,13704,5013,0,1454,290,0,38,0
0,17,0,231,1049,0,4005,10798,0,26096,54671,0,103478,178326,0,283217,414260,0,567910,727651,0,874093,986565,0,1047441,1047472,0,984940,872741,0,726833,566393,0,414376,282026,0,178399,104101,0,54922,25689,0,10634,3733,0,1096,214,0,31,0
0,14,163,0,794,3015,0,8425,20327,0,43509,83654,0,146775,236728,0,354287,493683,0,648254,796013,0,921650,1004959,0,1035040,1003252,921706,0,794771,646084,0,493552,354068,0,235992,146883,0,84178,43536,0,20053,8175,0,2867,819,0,158,24,0
0,10,118,0,610,2311,0,6337,15989,0,34581,67894,120186,0,197525,301149,0,428063,571214,0,718859,853815,952922,0,1007647,1008035,0,951876,852444,0,718027,571104,427406,0,299837,197240,0,120824,67916,0,34510,15664,6373,0,2168,624,0,112,18,0
0,7,84,0,468,1746,4934,0,12437,27627,0,54818,98103,164059,0,255646,369029,0,501614,644555,781541,0,895069,968915,0,996510,969677,893403,0,781123,643382,502123,0,368120,253921,0,164219,98944,54398,0,27484,12365,0,4874,1643,475,0,81,14,0
0,3,52,0,358,1356,3820,0,9745,21980,43891,0,80416,136354,215311,0,316869,438671,573843,0,710630,830746,923718,0,972085,971702,0,921832,830907,709342,0,573590,437617,316268,0,214456,136554,80532,0,43961,21663,9680,0,3755,1279,350,0,60,12,0
0,2,39,250,0,1048,3000,7597,0,17353,35549,65576,0,112835,181085,270826,0,381880,507089,641683,0,765925,869119,938430,0,961801,936290,868573,764973,0,640916,507164,380697,0,270260,180433,112876,0,65733,35414,17193,0,7595,2900,976,0,272,48,8,0
0,2,33,184,0,827,2328,5977,13787,0,28542,53607,93089,0,151876,230644,330432,447820,0,573723,700816,811369,0,895381,940052,938851,894158,0,809886,700217,574879,0,445506,329844,230250,151223,0,93016,53707,28443,0,13737,5942,2263,751,0,207,34,5,0
0,2,26,141,0,631,1819,4690,10919,0,23134,43425,77135,126412,0,196046,285184,392452,512073,0,635347,751548,845980,908677,0,929175,908059,844406,750650,0,635706,511250,389981,285547,194902,0,126732,76652,43794,0,22790,10946,4674,1786,0,544,142,27,4,0
0,2,20,109,458,0,1460,3640,8660,18710,35364,0,63482,105426,166073,245029,0,342166,454919,573157,689808,792562,0,869914,909339,909373,868416,0,790666,690474,573749,451645,341987,0,244924,165194,104993,63504,0,35581,18302,8732,3647,1385,0,408,109,18,3,0
0,2,14,75,358,1132,0,2906,6899,14865,28999,51999,0,87934,139824,210190,297062,401750,0,514862,628886,737084,824022,881871,0,899095,881223,822793,736135,630206,513676,0,399137,296965,209371,139305,87571,0,52392,28816,14625,7007,2893,0,1056,310,80,15,3,0
0,2,6,63,278,855,2313,0,5539,11844,23660,42654,72882,118086,0,179493,257302,352349,460568,570446,680484,0,774457,845168,881304,881940,844344,774131,0,680085,571261,457888,351015,257367,178121,0,117551,72678,43139,23482,11779,5494,0,2246,808,249,63,12,2,0
0,1,3,51,215,654,1827,4454,0,9466,19235,34992,60581,99174,152655,222528,0,308095,408800,515532,624135,722101,803593,855524,0,873061,854950,802530,722971,622743,515718,406883,307532,0,221505,152028,98417,60502,35491,19001,9442,0,4376,1757,638,187,51,7,2,0
0,0,4,40,165,506,1431,3556,7625,0,15618,28797,50342,82895,129510,191679,268649,360961,463193,0,568920,670976,756737,821753,856769,856613,821431,757123,668989,0,568867,462284,359162,268181,191142,128951,82772,49976,29280,0,15330,7659,3417,1427,487,149,34,6,2,0
0,0,4,25,126,395,1126,2808,6223,12604,23702,41740,0,69365,109802,164258,233650,318355,413486,515748,617421,709506,783920,831317,0,848952,831906,782241,708875,617215,515614,411920,316941,233449,163767,109263,69257,0,41623,23936,12323,6196,2712,1111,382,116,21,5,2,0
0,0,4,16,87,315,871,2290,4970,10187,19407,34589,58006,92763,140590,202533,0,279387,368039,464466,566397,660678,741337,800684,832502,833103,800293,740446,659608,564918,465630,366547,277763,0,202328,139618,92711,57705,34720,19459,10042,4946,2164,888,291,91,13,5,1,0
0,0,3,14,64,246,687,1776,4065,8216,15948,28564,48520,78411,120048,174471,244699,326359,417212,515781,610611,697581,764809,809975,0,825699,809622,764075,695719,609807,514924,417905,324718,243319,174207,119565,77845,48487,28627,15894,8203,4004,1725,686,230,70,12,4,1,0
0,0,3,11,44,188,553,1381,3299,6644,13058,23575,40685,65880,102127,150923,212964,288185,373968,466625,561977,650371,727041,781495,809871,810473,780299,725894,648750,561472,467011,372867,286708,212021,150454,101952,65365,40726,23484,13023,6679,3202,1391,532,170,53,10,3,1,0
0,0,0,14,37,137,434,1109,2624,5458,10670,19610,33705,55611,86817,129843,185477,252742,333670,421350,513501,604055,685721,747826,789175,802979,787763,748120,683929,602246,514467,420598,332036,252436,314001,0,86157,55559,33645,19587,16027,0,2562,1106,427,123,50,0,3,1
0,0,11,29,102,332,909,2068,4483,8635,16314,28131,46519,74124,110979,161105,222281,295184,379013,468333,556860,641800,711853,763308,788728,788838,761549,711159,640096,557625,467000,378492,295089,221181,159614,110959,73381,46608,28115,16113,8696,4390,2052,881,337,89,33,6,3,1
0,0,7,21,86,244,748,1705,3570,7114,13438,23500,39045,62628,95454,138869,194477,261794,338847,424483,512412,596414,672855,732261,769691,1550704,731164,672133,596798,512509,422943,338753,260604,193568,137980,94980,62253,39234,23438,13337,7108,3526,1625,717,265,74,22,6,3,1
0,0,5,21,67,191,571,1394,2938,5756,11080,19576,32932,52997,81242,120155,401024,301885,383665,467675,553164,631957,697307,745332,769980,769412,742856,698262,630907,553488,467607,381817,302054,398928,119502,80589,52850,32900,19496,11025,5757,2890,1299,567,204,59,17,6,2,0
0,0,4,16,45,166,447,1100,2416,4735,9188,16209,72492,69272,103133,147849,203603,268728,345181,425977,509976,590486,660684,715218,752830,1512884,715656,660889,589443,509960,425678,342952,268829,201596,147878,102498,68996,72291,16224,9083,4750,2323,1044,455,161,44,12,6,1,0
0,0,2,9,41,129,363,837,1997,3874,20918,23249,38025,59076,88426,128336,178519,238320,309218,386973,1016227,622640,683877,727943,752388,750124,727332,684311,622195,547076,854494,307052,238072,177471,127989,87967,58988,37781,23081,13467,11358,1887,846,364,116,33,11,5,1,0
0,0,1,8,29,103,287,676,4824,6036,11234,19511,32089,50223,76073,111192,367327,276255,349106,427556,505776,584019,649962,700792,735063,1479110,701140,648378,582732,506170,427779,348335,275108,365783,110284,75900,50224,31813,19443,11050,6208,4704,699,281,87,25,9,3,1,0
0,0,0,8,20,82,228,1821,2681,4932,9342,16305,26962,42987,161329,135906,186636,245835,314808,389449,466035,1157144,670709,712800,734765,734310,712088,670611,1154928,467487,387969,313785,245167,185522,135424,160562,42734,26868,16105,9213,5167,2572,1790,226,67,23,4,1,1,0
0,0,0,4,17,67,620,1012,2189,4161,7709,13488,59182,56126,82745,118531,163843,218343,635968,427979,503970,575786,638576,686890,719176,1446850,686251,638673,575050,503556,428087,633801,217433,163227,117310,82816,56066,58766,13553,7579,4220,2124,979,612,49,20,2,1,1,0
0,0,0,3,14,175,377,814,1784,3410,6394,30739,30627,47881,71604,102893,337257,252833,319319,391833,464502,538964,1261966,698359,719326,718044,697445,1262039,537536,464866,391677,318274,251657,335246,102617,71208,47728,30946,30159,6378,3482,1695,785,365,167,16,2,2,0,0
0,0,0,1,13,140,284,668,1414,2844,14763,16251,26158,40856,61636,214772,171405,225701,287120,357129,928872,569717,626015,674706,704253,1416198,672783,627577,567861,500696,784177,286786,224139,170330,214073,61294,40760,26090,15927,9377,8163,1380,647,291,95,42,3,1,0,0
0,0,0,1,32,79,237,534,1147,6749,7798,13686,22261,87849,77133,109953,150565,201252,582020,392835,463834,533502,1242270,683731,702275,704541,683271,1241501,532185,463363,393178,579947,199283,150383,109333,77218,87478,22056,13396,7744,6775,1154,510,236,75,35,2,1,0,0
0,0,0,1,29,58,180,450,2857,3614,6559,11399,48585,45530,66885,95892,310879,231279,292792,359610,925647,561453,617250,662590,687500,1387787,660678,616531,562186,924560,358533,291810,230460,309112,95461,66696,45209,48516,11032,6619,3715,2766,424,191,52,28,2,1,0,0
0,0,0,4,22,43,146,1127,1562,3007,5486,25546,25183,38927,58055,199906,157469,207223,264297,720654,462495,528157,586930,1306467,688401,688926,1304816,586695,527991,461220,719507,263074,206105,156347,199496,57359,38952,25383,25050,5539,3005,1527,1092,149,47,15,6,0,0,0
0,0,0,3,18,37,115,940,1252,2478,12499,13497,21650,33395,122442,102315,138861,422499,296767,361406,427875,1049047,607598,649657,674521,1359755,647806,608034,1048069,426800,360988,295930,419752,138624,101573,121533,33540,21634,13326,12346,2485,1286,889,115,35,10,6,0,0,0
0,0,0,2,12,33,310,553,1043,2042,10476,11393,18361,71687,63131,89455,286243,213291,268717,330242,855855,521915,578657,1282594,675137,675561,1281540,578894,521750,458816,724425,267488,211375,285879,88770,62247,71683,18331,11164,6516,5882,1095,485,318,25,10,5,0,0,0
0,0,0,2,9,25,247,457,867,4827,5680,9591,40026,37255,54649,186099,145246,190456,543058,364437,427284,1037564,598940,637019,661501,1332892,637204,598999,1037127,426311,362714,540933,189469,144982,184824,54088,37188,40190,9278,5484,4906,890,404,251,21,10,4,0,0,0
0,0,0,2,7,72,147,349,2183,2546,4736,21379,20899,32074,115479,94881,128739,387959,273584,332443,853672,517251,570583,1259845,661581,662104,1260263,571179,516165,851952,332282,271265,386831,128333,94163,114513,31893,21015,21088,4596,2645,2150,325,159,69,4,3,0,0,0
0,0,0,1,5,58,120,281,1797,2127,3934,18113,17721,68887,58924,83461,265280,196326,247059,668510,426806,486256,1130477,626076,649070,1308335,625701,1131767,485069,426032,666162,245767,195922,263584,82587,58826,68317,17972,17759,3847,2228,1790,267,129,52,3,3,0,0,0
0,0,0,1,4,47,97,733,959,1793,9094,9572,15071,59370,51472,173312,135003,174786,501024,335294,395226,967282,563096,1237415,649380,651239,1237576,563111,966477,395179,332753,498541,175163,134003,171763,51398,58871,15453,9378,8845,1782,992,711,94,43,2,3,0,0,0
0,0,0,0,5,36,82,569,812,1476,7587,8197,33034,30942,45025,151835,119587,358099,251909,307345,790055,482420,1116098,614708,638335,1283758,614854,1116596,482519,423167,670277,251247,356414,118844,150520,44841,30382,33462,7943,4629,4294,816,577,69,28,14,1,0,0,0
0,0,0,0,10,22,64,451,696,3517,4052,18073,17253,26521,94964,77634,245666,181361,227817,617483,394596,959918,555304,1217539,638460,637508,1217103,556549,958749,393583,615845,226786,179948,244393,76785,94634,26238,17333,17845,3892,3611,633,487,49,22,13,1,0,0,0
0,0,0,0,7,21,154,264,591,2947,3388,15295,14917,56857,48469,161710,124450,162987,461629,309618,789643,477758,1102249,604634,626754,1260204,604776,1101418,478665,787407,309341,459208,161580,123785,160444,48679,56243,14936,15083,3303,2999,530,287,152,15,10,1,0,0,0
0,0,0,0,6,13,134,214,1366,1609,7780,8025,12832,49014,42507,142457,110462,332022,232206,622010,394040,952219,548525,1197980,626218,626564,1198047,547565,951388,393364,619851,231580,329312,109733,141817,42275,48501,12862,8020,7555,1637,1333,228,113,17,6,1,0,0,0
0,0,0,0,6,9,105,181,1129,1353,6529,6843,27927,25318,89463,72916,228322,167456,469642,311894,788426,474344,1086850,596257,615859,1237414,595843,1086948,474914,786306,310172,467872,166438,226397,72384,88998,25229,27684,6857,6338,1392,1099,189,85,13,6,1,0,0,0
0,0,0,0,6,7,99,186,1030,1291,6209,6747,26899,24622,87380,71641,225155,166250,466188,310992,788623,475712,1091442,598002,620314,1244988,598725,1092140,475061,786365,309143,465390,164798,223326,70673,87275,24500,26896,6594,6115,1314,1037,168,85,14,6,0,0,0,0
0,0,0,0,5,6,88,166,955,1220,5948,6327,26046,23711,85168,70230,221820,163967,463650,309706,788237,477679,1097034,601123,623006,1254169,602701,1096445,476194,785801,308343,462027,163591,219540,69235,85097,23730,25873,6292,5814,1244,971,143,90,10,6,0,0,0,0
0,0,0,0,3,7,82,136,925,1125,5553,6076,24942,22949,83008,68887,218088,162137,460996,308583,788571,478411,1102345,605125,626017,1262142,606642,1101297,477683,785938,306854,459182,161175,216454,67798,82741,22813,24920,5994,5552,1152,874,135,81,9,6,0,0,0,0
0,0,0,0,3,6,74,126,845,1070,5296,5644,24097,22208,80741,67520,215185,160223,457458,307155,788572,480425,1106332,608171,631943,1269392,609659,1106098,479099,786295,305401,455909,159516,212850,66458,80491,22216,23890,5727,5235,1050,825,119,71,9,4,0,0,0,0
0,0,0,0,3,5,66,120,792,982,5048,5496,23129,21403,78371,66000,212427,157989,454627,306380,789540,480299,1111381,612250,634735,1277711,613346,1111229,479247,786030,305120,451868,158318,209215,65166,78349,21572,22815,5470,5011,959,754,108,64,8,5,0,0,0,0
0,0,0,0,3,3,61,113,728,870,4890,5151,22116,20958,76475,64490,209221,156311,451613,305403,789191,481653,1115757,617005,637833,1284731,616972,1115471,480955,784743,305196,448336,156491,206156,63709,76405,20642,22025,5213,4728,916,707,94,61,8,4,0,0,0,0
0,0,0,0,1,4,51,107,681,874,4542,4999,21165,20307,74746,62995,205797,155484,447978,304449,789627,482430,1121235,619957,640683,1291550,619345,1121264,481295,785824,302966,445957,154370,203495,62576,74416,19885,21177,5012,4485,869,657,84,57,8,4,0,0,0,0
0,0,0,0,1,1,54,89,627,855,4208,4818,20563,19538,73157,61780,202581,153805,446020,302487,789735,483018,1126929,620506,645792,1298529,622921,1124277,483945,784160,302249,443149,152940,200455,61395,72591,19186,20427,4745,4320,809,609,75,52,9,1,0,0,0,0
0,0,0,0,1,1,50,80,563,794,4088,4589,19831,18916,71259,61012,199645,151916,443239,302392,789247,484153,1129808,625608,648271,1304394,625692,1128647,484506,784502,301521,440497,151179,197672,60221,70526,19037,19518,4478,4105,763,551,80,49,6,1,0,0,0,0
0,0,0,0,1,1,49,69,513,751,3921,4373,19025,18606,69513,59542,197345,150413,440176,302027,788027,486190,1133001,629919,651840,1309179,629148,1132163,486106,783505,301091,437457,149904,195011,58779,69040,18306,18968,4240,3849,731,498,82,42,5,2,0,0,0,0
0,0,0,0,2,0,39,77,474,682,3760,4175,18449,18029,67881,58514,194325,149243,437768,301325,788132,486289,1137508,632087,654906,1315494,631658,1135547,486918,783804,300469,434716,148334,192612,57603,67723,17554,18277,4157,3602,678,480,70,38,6,3,0,0,0,0
0,0,0,0,1,2,38,69,435,657,3616,3953,17833,17638,66146,57625,191840,147617,435888,300099,787459,487504,1141298,634357,658416,1322175,633464,1139466,487233,784302,298631,432374,147298,190016,56400,66061,17250,17613,3973,3453,656,449,62,32,5,4,0,0,0,0
