0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5277345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5276063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2741421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5065480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1472476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3798835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3803993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2622282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3671214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2631432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1745663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3069779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2374667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2984264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2381037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1149493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1758423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2618567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2622134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,88461,0,0,0,0,0,0,0,0,0,0,0,0,0,475409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1266077,0,0,0,0,0,0,0,0,0,0,0,0,0,2155643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2558511,0,0,0,0,0,0,0,0,0,0,0,0,0,2163824,0,0,0,0,0,0,0,0,0,0,0,0,0,1276193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480155,0,0,0,0,0,0,0,0,0,0,0,0,0,89135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,52358,0,0,0,0,0,0,0,0,0,0,0,0,304655,0,0,0,0,0,0,0,0,0,0,0,0,894712,0,0,0,0,0,0,0,0,0,0,0,0,1702359,0,0,0,0,0,0,0,0,0,0,0,0,2309180,0,0,0,0,0,0,0,0,0,0,0,0,2315413,0,0,0,0,0,0,0,0,0,0,0,0,1711436,0,0,0,0,0,0,0,0,0,0,0,0,901205,0,0,0,0,0,0,0,0,0,0,0,0,309340,0,0,0,0,0,0,0,0,0,0,0,0,52750,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,31297,0,0,0,0,0,0,0,0,0,0,0,195652,0,0,0,0,0,0,0,0,0,0,0,623287,0,0,0,0,0,0,0,0,0,0,0,1302987,0,0,0,0,0,0,0,0,0,0,0,1977373,0,0,0,0,0,0,0,0,0,0,0,2266133,0,0,0,0,0,0,0,0,0,0,0,1984670,0,0,0,0,0,0,0,0,0,0,0,1312648,0,0,0,0,0,0,0,0,0,0,0,629299,0,0,0,0,0,0,0,0,0,0,0,198658,0,0,0,0,0,0,0,0,0,0,0,31404,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,18790,0,0,0,0,0,0,0,0,0,0,125730,0,0,0,0,0,0,0,0,0,0,430064,0,0,0,0,0,0,0,0,0,0,976743,0,0,0,0,0,0,0,0,0,0,1628765,0,0,0,0,0,0,0,0,0,0,2083581,0,0,0,0,0,0,0,0,0,0,2086779,0,0,0,0,0,0,0,0,0,0,1636440,0,0,0,0,0,0,0,0,0,0,984726,0,0,0,0,0,0,0,0,0,0,435316,0,0,0,0,0,0,0,0,0,0,127611,0,0,0,0,0,0,0,0,0,0,18863,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,11406,0,0,0,0,0,0,0,0,0,80753,0,0,0,0,0,0,0,0,0,295300,0,0,0,0,0,0,0,0,0,0,719862,0,0,0,0,0,0,0,0,0,1299921,0,0,0,0,0,0,0,0,0,1833299,0,0,0,0,0,0,0,0,0,0,2047409,0,0,0,0,0,0,0,0,0,1835965,0,0,0,0,0,0,0,0,0,1310420,0,0,0,0,0,0,0,0,0,726480,0,0,0,0,0,0,0,0,0,0,299286,0,0,0,0,0,0,0,0,0,81961,0,0,0,0,0,0,0,0,0,11346,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,6832,0,0,0,0,0,0,0,0,0,52337,0,0,0,0,0,0,0,0,201075,0,0,0,0,0,0,0,0,0,523847,0,0,0,0,0,0,0,0,0,1016593,0,0,0,0,0,0,0,0,1552883,0,0,0,0,0,0,0,0,0,1908995,0,0,0,0,0,0,0,0,1913517,0,0,0,0,0,0,0,0,0,1557399,0,0,0,0,0,0,0,0,0,1025793,0,0,0,0,0,0,0,0,530666,0,0,0,0,0,0,0,0,0,203920,0,0,0,0,0,0,0,0,52637,0,0,0,0,0,0,0,0,0,6914,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4163,0,0,0,0,0,0,0,0,33848,0,0,0,0,0,0,0,0,136631,0,0,0,0,0,0,0,0,376763,0,0,0,0,0,0,0,0,781082,0,0,0,0,0,0,0,0,1280899,0,0,0,0,0,0,0,0,1709030,0,0,0,0,0,0,0,0,1880966,0,0,0,0,0,0,0,0,1713795,0,0,0,0,0,0,0,0,1287548,0,0,0,0,0,0,0,0,789822,0,0,0,0,0,0,0,0,382338,0,0,0,0,0,0,0,0,138337,0,0,0,0,0,0,0,0,33992,0,0,0,0,0,0,0,0,4194,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2629,0,0,0,0,0,0,0,21684,0,0,0,0,0,0,0,0,92585,0,0,0,0,0,0,0,269422,0,0,0,0,0,0,0,0,591340,0,0,0,0,0,0,0,1034036,0,0,0,0,0,0,0,0,1480581,0,0,0,0,0,0,0,1770061,0,0,0,0,0,0,0,0,1770770,0,0,0,0,0,0,0,1488222,0,0,0,0,0,0,0,0,1041385,0,0,0,0,0,0,0,599633,0,0,0,0,0,0,0,0,272625,0,0,0,0,0,0,0,94026,0,0,0,0,0,0,0,0,21824,0,0,0,0,0,0,0,2585,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1607,0,0,0,0,0,0,0,14049,0,0,0,0,0,0,0,62315,0,0,0,0,0,0,0,191877,0,0,0,0,0,0,0,442529,0,0,0,0,0,0,0,819189,0,0,0,0,0,0,0,1251512,0,0,0,0,0,0,0,1606305,0,0,0,0,0,0,0,1745268,0,0,0,0,0,0,0,1610652,0,0,0,0,0,0,0,1258617,0,0,0,0,0,0,0,827394,0,0,0,0,0,0,0,449000,0,0,0,0,0,0,0,193739,0,0,0,0,0,0,0,63638,0,0,0,0,0,0,0,14130,0,0,0,0,0,0,0,1587,0,0,0,0,0,0,0
0,0,0,0,0,0,0,974,0,0,0,0,0,0,0,9177,0,0,0,0,0,0,42349,0,0,0,0,0,0,0,134944,0,0,0,0,0,0,328435,0,0,0,0,0,0,0,640208,0,0,0,0,0,0,0,1035423,0,0,0,0,0,0,1416027,0,0,0,0,0,0,0,1654296,0,0,0,0,0,0,1655713,0,0,0,0,0,0,0,1421278,0,0,0,0,0,0,1043911,0,0,0,0,0,0,0,647783,0,0,0,0,0,0,0,332504,0,0,0,0,0,0,137166,0,0,0,0,0,0,0,43055,0,0,0,0,0,0,9154,0,0,0,0,0,0,0,1011,0,0,0,0,0,0,0
0,0,0,0,0,0,0,601,0,0,0,0,0,0,5932,0,0,0,0,0,0,28435,0,0,0,0,0,0,95008,0,0,0,0,0,0,0,241376,0,0,0,0,0,0,495012,0,0,0,0,0,0,841365,0,0,0,0,0,0,1218981,0,0,0,0,0,0,1518495,0,0,0,0,0,0,0,1633756,0,0,0,0,0,0,1520617,0,0,0,0,0,0,1225636,0,0,0,0,0,0,850405,0,0,0,0,0,0,500580,0,0,0,0,0,0,0,245001,0,0,0,0,0,0,96511,0,0,0,0,0,0,29104,0,0,0,0,0,0,5965,0,0,0,0,0,0,628,0,0,0,0,0,0,0
