0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2807529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4944265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2801614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1566672,0,0,0,0,0,0,0,0,0,0,0,0,0,3712827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3712351,0,0,0,0,0,0,0,0,0,0,0,0,0,1561558,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,905973,0,0,0,0,0,0,0,0,0,0,0,2613841,0,0,0,0,0,0,0,0,0,0,0,3523644,0,0,0,0,0,0,0,0,0,0,0,2607532,0,0,0,0,0,0,0,0,0,0,0,902418,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,538643,0,0,0,0,0,0,0,0,0,1794030,0,0,0,0,0,0,0,0,0,2948389,0,0,0,0,0,0,0,0,0,0,2946633,0,0,0,0,0,0,0,0,0,1788703,0,0,0,0,0,0,0,0,0,537010,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,327009,0,0,0,0,0,0,0,0,1221773,0,0,0,0,0,0,0,0,2318858,0,0,0,0,0,0,0,0,2827052,0,0,0,0,0,0,0,0,2314559,0,0,0,0,0,0,0,0,1218371,0,0,0,0,0,0,0,0,325786,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,202285,0,0,0,0,0,0,0,830487,0,0,0,0,0,0,0,1764618,0,0,0,0,0,0,0,2482215,0,0,0,0,0,0,0,2484214,0,0,0,0,0,0,0,1760017,0,0,0,0,0,0,0,827986,0,0,0,0,0,0,0,201586,0,0,0,0,0,0,0
0,0,0,0,0,0,0,127251,0,0,0,0,0,0,564688,0,0,0,0,0,0,1316751,0,0,0,0,0,0,2072623,0,0,0,0,0,0,0,2395972,0,0,0,0,0,0,2073967,0,0,0,0,0,0,1312082,0,0,0,0,0,0,563428,0,0,0,0,0,0,126646,0,0,0,0,0,0,0
0,0,0,0,0,0,81554,0,0,0,0,0,0,384532,0,0,0,0,0,970100,0,0,0,0,0,0,1675588,0,0,0,0,0,2167581,0,0,0,0,0,0,2168116,0,0,0,0,0,1675299,0,0,0,0,0,0,965564,0,0,0,0,0,384529,0,0,0,0,0,0,80545,0,0,0,0,0,0
0,0,0,0,0,0,52629,0,0,0,0,0,263827,0,0,0,0,0,708981,0,0,0,0,0,1324990,0,0,0,0,0,1878040,0,0,0,0,0,2101957,0,0,0,0,0,1878199,0,0,0,0,0,1324599,0,0,0,0,0,705313,0,0,0,0,0,262886,0,0,0,0,0,51987,0,0,0,0,0
0,0,0,0,0,34321,0,0,0,0,0,181701,0,0,0,0,515769,0,0,0,0,0,1032174,0,0,0,0,1579571,0,0,0,0,0,1935792,0,0,0,0,1939054,0,0,0,0,0,1577895,0,0,0,0,1028783,0,0,0,0,0,514221,0,0,0,0,180091,0,0,0,0,0,34036,0,0,0,0,0
0,0,0,0,0,22681,0,0,0,0,125077,0,0,0,0,375595,0,0,0,0,794195,0,0,0,0,1299407,0,0,0,0,1720761,0,0,0,0,0,1886983,0,0,0,0,1720370,0,0,0,0,1296779,0,0,0,0,791569,0,0,0,0,373232,0,0,0,0,124552,0,0,0,0,22207,0,0,0,0,0
0,0,0,0,15120,0,0,0,0,86849,0,0,0,0,272767,0,0,0,0,606130,0,0,0,0,1051464,0,0,0,1487671,0,0,0,0,1760904,0,0,0,0,1762149,0,0,0,0,1486067,0,0,0,0,1047632,0,0,0,604829,0,0,0,0,271128,0,0,0,0,86012,0,0,0,0,14686,0,0,0,0
0,0,0,0,10213,0,0,0,0,60515,0,0,0,198516,0,0,0,0,459470,0,0,0,840321,0,0,0,0,1260561,0,0,0,1592270,0,0,0,0,1720298,0,0,0,1591663,0,0,0,0,1257190,0,0,0,836648,0,0,0,0,459548,0,0,0,196545,0,0,0,0,59746,0,0,0,9904,0,0,0,0
0,0,0,0,6817,0,0,0,42351,0,0,0,144062,0,0,0,348455,0,0,0,0,664804,0,0,0,1049931,0,0,0,1405257,0,0,0,1620325,0,0,0,0,1619483,0,0,0,1405011,0,0,0,1046132,0,0,0,662783,0,0,0,0,347013,0,0,0,142480,0,0,0,41791,0,0,0,6713,0,0,0,0
0,0,0,0,4676,0,0,0,29650,0,0,0,104572,0,0,0,263264,0,0,0,522614,0,0,0,862584,0,0,0,1217197,0,0,0,1483926,0,0,0,1587036,0,0,0,1483997,0,0,0,1214157,0,0,0,859888,0,0,0,520739,0,0,0,261845,0,0,0,103493,0,0,0,29226,0,0,0,4544,0,0,0
0,0,0,3189,0,0,0,20885,0,0,0,76374,0,0,0,197794,0,0,408427,0,0,0,703111,0,0,0,1036377,0,0,0,1331695,0,0,0,1505222,0,0,1505056,0,0,0,1329966,0,0,0,1032388,0,0,0,700206,0,0,0,406526,0,0,197436,0,0,0,75065,0,0,0,20608,0,0,0,3083,0,0,0
0,0,0,2205,0,0,0,14717,0,0,55604,0,0,0,149150,0,0,0,317732,0,0,566517,0,0,0,872609,0,0,1172231,0,0,0,1395651,0,0,0,1475103,0,0,1393284,0,0,0,1169404,0,0,868438,0,0,0,564645,0,0,0,316479,0,0,148520,0,0,0,54520,0,0,14494,0,0,0,2105,0,0,0
0,0,0,1529,0,0,10457,0,0,0,40652,0,0,112276,0,0,0,246231,0,0,454846,0,0,0,725873,0,0,1016835,0,0,1265634,0,0,0,1410467,0,0,1407985,0,0,0,1262911,0,0,1014451,0,0,0,722691,0,0,451701,0,0,245830,0,0,0,111752,0,0,39608,0,0,0,10269,0,0,1410,0,0,0
0,0,0,1092,0,0,7440,0,0,29754,0,0,0,84290,0,0,190878,0,0,363046,0,0,599407,0,0,0,869461,0,0,1131362,0,0,1316101,0,0,0,1384160,0,0,1313676,0,0,1126753,0,0,868583,0,0,0,595715,0,0,360544,0,0,190422,0,0,83561,0,0,0,28870,0,0,7338,0,0,955,0,0,0
0,0,0,785,0,0,5273,0,0,21760,0,0,63711,0,0,147255,0,0,287890,0,0,491927,0,0,0,737995,0,0,994202,0,0,1206236,0,0,1328488,0,0,1325453,0,0,1204580,0,0,991071,0,0,734894,0,0,0,488628,0,0,286820,0,0,146422,0,0,62965,0,0,21206,0,0,5192,0,0,655,0,0,0
0,0,0,532,0,0,3788,0,0,15943,0,0,48008,0,0,113541,0,0,228186,0,0,400508,0,0,621523,0,0,863044,0,0,1089216,0,0,1248466,0,0,1305772,0,0,1243925,0,0,1088068,0,0,860525,0,0,617347,0,0,397983,0,0,227386,0,0,112847,0,0,47047,0,0,15593,0,0,3705,0,0,455,0,0
0,0,379,0,0,2775,0,0,11697,0,0,36212,0,0,87400,0,0,180477,0,0,324500,0,0,517997,0,744563,0,0,969275,0,0,1153455,0,0,1257415,0,0,1254200,0,0,1152418,0,0,967213,0,0,740439,0,514266,0,0,322688,0,0,179117,0,0,87211,0,0,35309,0,0,11455,0,0,2630,0,0,317,0,0
0,0,260,0,0,2027,0,0,8489,0,0,27591,0,67423,0,0,141971,0,0,262583,0,0,429048,0,635152,0,0,853935,0,0,1049701,0,0,1189421,0,0,1236468,0,1185478,0,0,1049710,0,0,850491,0,0,631629,0,426287,0,0,260602,0,0,141018,0,0,66990,0,26655,0,0,8388,0,0,1869,0,0,222,0,0
0,0,186,0,0,1480,0,0,6221,0,20690,0,0,51997,0,0,111960,0,210721,0,0,354575,0,0,537521,0,744163,0,0,946053,0,0,1104651,0,1195480,0,0,1193616,0,0,1104153,0,943018,0,0,740259,0,0,534862,0,352058,0,0,209513,0,0,111184,0,51313,0,0,20038,0,0,6168,0,1377,0,0,151,0,0
0,0,127,0,0,1060,0,4641,0,0,15474,0,40172,0,0,87929,0,0,169364,0,290955,0,0,453088,0,642397,0,0,841807,0,1015199,0,0,1133746,0,0,1178229,0,1134524,0,0,1012735,0,837443,0,0,640362,0,449395,0,0,288936,0,0,168388,0,87307,0,0,39361,0,15092,0,0,4579,0,990,0,0,108,0,0
0,0,90,0,771,0,0,3490,0,11571,0,0,31047,0,69192,0,0,135283,0,237665,0,0,379994,0,552279,0,0,739687,0,922134,0,0,1060394,0,1141834,0,0,1140831,0,1061340,0,0,917784,0,737699,0,0,548045,0,376321,0,0,236938,0,134726,0,0,68495,0,30251,0,0,11433,0,3310,0,0,731,0,73,0,0
0,0,62,0,572,0,0,2545,0,8700,0,0,23858,0,54332,0,107978,0,0,193933,0,316443,0,0,471252,0,647441,0,827476,0,0,980056,0,1088043,0,0,1124768,0,1088134,0,979740,0,0,823252,0,644821,0,0,466797,0,314286,0,192543,0,0,107566,0,53864,0,0,23283,0,8638,0,2424,0,0,545,0,56,0,0
0,0,45,0,421,0,1883,0,0,6621,0,18120,0,42803,0,0,86111,0,157719,0,262844,0,0,399131,0,562462,0,735098,0,0,897597,0,1022148,0,1092736,0,0,1091564,0,1022795,0,893715,0,0,732125,0,559601,0,396130,0,0,260466,0,156788,0,85783,0,0,42091,0,17878,0,6511,0,0,1793,0,387,0,42,0,0
0,0,32,0,303,0,1381,0,0,5075,0,13957,0,33269,0,68878,0,0,127961,0,217429,0,337031,0,484461,0,0,649170,0,812128,0,950615,0,1044387,0,0,1079215,0,1043135,0,950243,0,808387,0,0,646664,0,481020,0,334784,0,215320,0,0,126966,0,68469,0,32715,0,13859,0,0,4879,0,1357,0,290,0,28,0,0
0,0,26,0,220,0,1063,0,3803,0,10809,0,0,26074,0,54769,0,103717,0,178909,0,283317,0,0,416292,0,568503,0,729639,0,873976,0,986092,0,1049085,0,0,1047950,0,986211,0,871511,0,725696,0,565863,0,0,413778,0,280394,0,176960,0,103255,0,54285,0,25651,0,0,10612,0,3700,0,1025,0,202,0,21,0,0
0,0,19,0,164,0,792,0,2856,0,8342,0,20444,0,43707,0,83536,0,0,147466,0,236691,0,355989,0,495007,0,648227,0,797776,0,920835,0,1006932,0,0,1034329,0,1005628,0,921894,0,793066,0,645634,0,492730,0,352227,0,235017,0,145640,0,0,83461,0,42974,0,20068,0,8204,0,2831,0,763,0,145,0,14,0,0
0,0,15,0,129,0,605,0,2143,0,6527,0,15976,0,34573,0,67723,0,120752,0,198078,0,301964,0,428753,0,573602,0,720625,0,852982,0,953277,0,1007561,0,0,1009367,0,953274,0,850989,0,716144,0,571045,0,426031,0,299569,0,195982,0,119437,0,67292,0,34182,0,15621,0,6377,0,2108,0,590,0,107,0,8,0,0
0,0,9,0,103,0,441,0,1633,0,4978,0,12584,0,27340,0,54546,0,99017,0,164974,0,255434,0,369868,0,503627,0,646632,0,781345,0,895462,0,969447,0,997917,0,968966,0,894306,0,779024,0,643243,0,500966,0,366996,0,253184,0,162822,0,97942,0,54167,0,27124,0,12322,0,4899,0,1574,0,434,0,75,0,7,0
0,5,0,84,0,318,0,1231,0,3860,0,9800,0,21889,0,43840,0,80985,0,136766,0,215463,0,317418,0,440126,0,576216,0,710440,0,832093,0,922852,0,974249,970968,0,922759,0,830229,0,708345,0,573210,0,436443,0,315459,0,213109,0,135569,0,79521,0,43638,0,21542,0,9586,0,3802,0,1218,0,314,0,56,0,5,0
0,4,0,64,0,239,0,933,0,2969,0,7681,0,17343,0,35301,0,65898,113350,0,181603,0,271002,0,383064,0,509762,0,641092,0,767161,0,869813,0,938731,0,961542,936839,0,869376,0,764259,0,639783,0,506487,0,379661,0,269151,0,179359,0,111820,65302,0,35042,0,17128,0,7484,0,2960,0,923,0,233,0,46,0,3,0
0,4,0,54,0,184,0,715,0,2307,0,5997,13738,0,28347,0,53709,0,93591,0,152325,0,231305,0,330784,449029,0,576361,0,699912,0,813064,0,894598,0,940781,939014,0,895165,0,809893,0,699617,0,572334,0,445856,0,328722,229209,0,150221,0,92521,0,53330,0,28065,0,13525,5946,0,2278,0,699,0,171,0,36,0,1,0
